name,longitude,latitude,search_url,image,url
University of Northern Colorado,-104.701721,40.403178,http://api.duckduckgo.com/?q=University+of+Northern+Colorado%20wikipedia&format=json,https://duckduckgo.com/i/88063db8c98c1fcd.png,https://www.unco.edu/
Regis University,-105.031385,39.78976,http://api.duckduckgo.com/?q=Regis+University%20wikipedia&format=json,https://duckduckgo.com/i/4d94624d.png,https://www.regis.edu
Colorado State University-Pueblo,-104.579846,38.309219,http://api.duckduckgo.com/?q=Colorado+State+University-Pueblo%20wikipedia&format=json,https://duckduckgo.com/i/ab5c2fcd37763fc3.png,http://www.csupueblo.edu
Western State Colorado University,-106.91971,38.547421,http://api.duckduckgo.com/?q=Western+State+Colorado+University%20wikipedia&format=json,https://duckduckgo.com/i/ddac77a4.png,
Albertus Magnus College,-72.923848,41.332519,http://api.duckduckgo.com/?q=Albertus+Magnus+College%20wikipedia&format=json,https://duckduckgo.com/i/0ad1aafa.jpg,http://www.albertus.edu
University of Bridgeport,-73.189352,41.165587,http://api.duckduckgo.com/?q=University+of+Bridgeport%20wikipedia&format=json,https://duckduckgo.com/i/709d3715.png,http://www.bridgeport.edu
Central Connecticut State University,-72.770094,41.690258,http://api.duckduckgo.com/?q=Central+Connecticut+State+University%20wikipedia&format=json,https://duckduckgo.com/i/a11098ec.png,http://www.ccsu.edu
Charter Oak State College,-72.767972,41.688246,http://api.duckduckgo.com/?q=Charter+Oak+State+College%20wikipedia&format=json,https://duckduckgo.com/i/382e8b08c93c89e3.png,http://www.charteroak.edu
Connecticut College,-72.107321,41.379833,http://api.duckduckgo.com/?q=Connecticut+College%20wikipedia&format=json,https://duckduckgo.com/i/a84e13910452d630.png,http://www.connecticutcollege.edu
University of Connecticut,-72.249519,41.808205,http://api.duckduckgo.com/?q=University+of+Connecticut%20wikipedia&format=json,https://duckduckgo.com/i/de01064052b08205.png,https://uconn.edu/
Eastern Connecticut State University,-72.218753,41.721673,http://api.duckduckgo.com/?q=Eastern+Connecticut+State+University%20wikipedia&format=json,https://duckduckgo.com/i/da69a70f.png,http://www.easternct.edu/
Fairfield University,-73.25778,41.160732,http://api.duckduckgo.com/?q=Fairfield+University%20wikipedia&format=json,https://duckduckgo.com/i/352ffcdc6adeead6.png,http://fairfield.edu/
Rensselaer Hartford Graduate Center Inc,-72.673916,41.773462,http://api.duckduckgo.com/?q=Rensselaer+Hartford+Graduate+Center+Inc%20wikipedia&format=json,,
University of Hartford,-72.714965,41.796485,http://api.duckduckgo.com/?q=University+of+Hartford%20wikipedia&format=json,https://duckduckgo.com/i/d0029e0a0075dfc0.png,https://www.hartford.edu/
Mitchell College,-72.095337,41.328075,http://api.duckduckgo.com/?q=Mitchell+College%20wikipedia&format=json,https://duckduckgo.com/i/b4261827.png,http://www.mitchell.edu
University of New Haven,-72.961472,41.291314,http://api.duckduckgo.com/?q=University+of+New+Haven%20wikipedia&format=json,https://duckduckgo.com/i/129c77e5.png,http://www.newhaven.edu
Quinnipiac University,-72.895542,41.419527,http://api.duckduckgo.com/?q=Quinnipiac+University%20wikipedia&format=json,https://duckduckgo.com/i/b29fdcea1051aa02.png,
Sacred Heart University,-73.24461,41.221548,http://api.duckduckgo.com/?q=Sacred+Heart+University%20wikipedia&format=json,https://duckduckgo.com/i/fbbeef759022015e.png,http://www.sacredheart.edu
University of Saint Joseph,-72.730489,41.783028,http://api.duckduckgo.com/?q=University+of+Saint+Joseph%20wikipedia&format=json,https://duckduckgo.com/i/12c6b8dd.png,
Southern Connecticut State University,-72.948806,41.331852,http://api.duckduckgo.com/?q=Southern+Connecticut+State+University%20wikipedia&format=json,https://duckduckgo.com/i/949d6304.png,http://www.southernct.edu
Trinity College,-72.688684,41.746746,http://api.duckduckgo.com/?q=Trinity+College%20wikipedia&format=json,,
Wesleyan University,-72.656755,41.55678,http://api.duckduckgo.com/?q=Wesleyan+University%20wikipedia&format=json,https://duckduckgo.com/i/f933938dac55ee81.png,https://www.wesleyan.edu/
Western Connecticut State University,-73.444264,41.400365,http://api.duckduckgo.com/?q=Western+Connecticut+State+University%20wikipedia&format=json,https://duckduckgo.com/i/262d051e.png,http://www.wcsu.edu
Yale University,-72.926688,41.311158,http://api.duckduckgo.com/?q=Yale+University%20wikipedia&format=json,https://duckduckgo.com/i/8df3f8ab69cc06b1.png,https://yale.edu
Delaware State University,-75.54053,39.187173,http://api.duckduckgo.com/?q=Delaware+State+University%20wikipedia&format=json,https://duckduckgo.com/i/d6657c74.png,http://www.desu.edu
University of Delaware,-75.7536,39.679791,http://api.duckduckgo.com/?q=University+of+Delaware%20wikipedia&format=json,https://duckduckgo.com/i/e50ad43ad6cda77f.png,https://www.udel.edu/
Wesley College,-75.527377,39.16325,http://api.duckduckgo.com/?q=Wesley+College%20wikipedia&format=json,,
Wilmington University,-75.586998,39.682299,http://api.duckduckgo.com/?q=Wilmington+University%20wikipedia&format=json,https://duckduckgo.com/i/f55a39e1.png,http://www.wilmu.edu
American University,-77.090106,38.937802,http://api.duckduckgo.com/?q=American+University%20wikipedia&format=json,https://duckduckgo.com/i/82eefeabf720534b.png,
Catholic University of America,-76.998961,38.935796,http://api.duckduckgo.com/?q=Catholic+University+of+America%20wikipedia&format=json,https://duckduckgo.com/i/ceec724db68f3566.png,https://www.catholic.edu
University of the District of Columbia,-77.066247,38.943819,http://api.duckduckgo.com/?q=University+of+the+District+of+Columbia%20wikipedia&format=json,https://duckduckgo.com/i/0ba8f714283452de.png,http://www.udc.edu
Gallaudet University,-76.993675,38.907371,http://api.duckduckgo.com/?q=Gallaudet+University%20wikipedia&format=json,https://duckduckgo.com/i/2294f27e.png,https://gallaudet.edu
George Washington University,-77.047871,38.89865,http://api.duckduckgo.com/?q=George+Washington+University%20wikipedia&format=json,https://duckduckgo.com/i/86ab65f57b3f92fc.png,https://www.gwu.edu
Georgetown University,-77.073463,38.908809,http://api.duckduckgo.com/?q=Georgetown+University%20wikipedia&format=json,https://duckduckgo.com/i/15003ed12245ac0e.png,https://www.georgetown.edu
Howard University,-77.019478,38.920739,http://api.duckduckgo.com/?q=Howard+University%20wikipedia&format=json,https://duckduckgo.com/i/83d60c67.png,https://howard.edu/
Trinity Washington University,-77.004261,38.927398,http://api.duckduckgo.com/?q=Trinity+Washington+University%20wikipedia&format=json,https://duckduckgo.com/i/cb45c016945c35eb.jpg,http://www.trinitydc.edu
Barry University,-80.196136,25.878865,http://api.duckduckgo.com/?q=Barry+University%20wikipedia&format=json,https://duckduckgo.com/i/68b91273.jpg,http://www.barry.edu
Bethune-Cookman University,-81.031429,29.210193,http://api.duckduckgo.com/?q=Bethune-Cookman+University%20wikipedia&format=json,https://duckduckgo.com/i/f2d0b4e3.png,
Lynn University,-80.123851,26.382777,http://api.duckduckgo.com/?q=Lynn+University%20wikipedia&format=json,https://duckduckgo.com/i/bfa9b079.jpg,http://www.lynn.edu
Carlos Albizu University-Miami,-80.355002,25.795162,http://api.duckduckgo.com/?q=Carlos+Albizu+University-Miami%20wikipedia&format=json,,
University of Central Florida,-81.198805,28.60106,http://api.duckduckgo.com/?q=University+of+Central+Florida%20wikipedia&format=json,https://duckduckgo.com/i/61334e7db7b017c1.png,http://www.ucf.edu
Clearwater Christian College,-82.697305,27.963556,http://api.duckduckgo.com/?q=Clearwater+Christian+College%20wikipedia&format=json,https://duckduckgo.com/i/bf15e95f.png,http://www.clearwater.edu
Eckerd College,-82.685992,27.718996,http://api.duckduckgo.com/?q=Eckerd+College%20wikipedia&format=json,https://duckduckgo.com/i/d687c981.png,http://www.eckerd.edu
Edward Waters College,-81.684817,30.34513,http://api.duckduckgo.com/?q=Edward+Waters+College%20wikipedia&format=json,https://duckduckgo.com/i/4acdaf49.png,
Embry-Riddle Aeronautical University-Daytona Beach,-81.0495,29.189244,http://api.duckduckgo.com/?q=Embry-Riddle+Aeronautical+University-Daytona+Beach%20wikipedia&format=json,,
Florida Agricultural and Mechanical University,-84.285664,30.428599,http://api.duckduckgo.com/?q=Florida+Agricultural+and+Mechanical+University%20wikipedia&format=json,https://duckduckgo.com/i/93b9c328b628bef2.png,https://www.famu.edu/
Florida Atlantic University,-80.102293,26.372536,http://api.duckduckgo.com/?q=Florida+Atlantic+University%20wikipedia&format=json,https://duckduckgo.com/i/d1c043ea.png,http://www.fau.edu/
Flagler College-St Augustine,-81.315256,29.89335,http://api.duckduckgo.com/?q=Flagler+College-St+Augustine%20wikipedia&format=json,,
Florida College,-82.383446,28.034911,http://api.duckduckgo.com/?q=Florida+College%20wikipedia&format=json,https://duckduckgo.com/i/c812b390c5110b8b.jpg,http://www.floridacollege.edu
Florida Institute of Technology,-80.624628,28.064503,http://api.duckduckgo.com/?q=Florida+Institute+of+Technology%20wikipedia&format=json,https://duckduckgo.com/i/80dcc46e1b6cdbd2.png,https://www.fit.edu/
Florida International University,-80.377591,25.757111,http://api.duckduckgo.com/?q=Florida+International+University%20wikipedia&format=json,https://duckduckgo.com/i/02dd392ac34d300e.png,https://www.fiu.edu/
Florida Memorial University,-80.270672,25.917854,http://api.duckduckgo.com/?q=Florida+Memorial+University%20wikipedia&format=json,https://duckduckgo.com/i/2dbf0648ddcaa4d0.jpg,https://www.fmuniv.edu/
Florida Southern College,-81.945791,28.031507,http://api.duckduckgo.com/?q=Florida+Southern+College%20wikipedia&format=json,https://duckduckgo.com/i/aa5564e94c0d5d91.png,http://www.flsouthern.edu
Florida State University,-84.294801,30.4421,http://api.duckduckgo.com/?q=Florida+State+University%20wikipedia&format=json,https://duckduckgo.com/i/daf019cdc477721d.png,https://fsu.edu
University of Florida,-82.361195,29.638248,http://api.duckduckgo.com/?q=University+of+Florida%20wikipedia&format=json,https://duckduckgo.com/i/eac65dad438010d7.png,http://www.ufl.edu/
Jacksonville University,-81.60706,30.350349,http://api.duckduckgo.com/?q=Jacksonville+University%20wikipedia&format=json,https://duckduckgo.com/i/d358b24e.png,http://www.jacksonville.edu
Jones College-Jacksonville,-81.610068,30.328002,http://api.duckduckgo.com/?q=Jones+College-Jacksonville%20wikipedia&format=json,,
Keiser University-Ft Lauderdale,-80.163959,26.185869,http://api.duckduckgo.com/?q=Keiser+University-Ft+Lauderdale%20wikipedia&format=json,,
Trinity International University-Florida,-80.257156,26.099656,http://api.duckduckgo.com/?q=Trinity+International+University-Florida%20wikipedia&format=json,,
University of Miami,-80.27645,25.720406,http://api.duckduckgo.com/?q=University+of+Miami%20wikipedia&format=json,https://duckduckgo.com/i/772dddda8de76ba6.png,
Remington College-Tampa Campus,-82.385976,27.983466,http://api.duckduckgo.com/?q=Remington+College-Tampa+Campus%20wikipedia&format=json,,
University of North Florida,-81.507853,30.270917,http://api.duckduckgo.com/?q=University+of+North+Florida%20wikipedia&format=json,https://duckduckgo.com/i/7c7acaad8061c61a.png,https://www.unf.edu/
Nova Southeastern University,-80.24248,26.079337,http://api.duckduckgo.com/?q=Nova+Southeastern+University%20wikipedia&format=json,https://duckduckgo.com/i/fa39595e.png,
Palm Beach Atlantic University,-80.049758,26.704629,http://api.duckduckgo.com/?q=Palm+Beach+Atlantic+University%20wikipedia&format=json,https://duckduckgo.com/i/1067a9f0.jpg,http://www.pba.edu
Rollins College,-81.348716,28.591992,http://api.duckduckgo.com/?q=Rollins+College%20wikipedia&format=json,https://duckduckgo.com/i/86f15f11.png,http://www.rollins.edu
Saint Leo University,-82.257287,28.336776,http://api.duckduckgo.com/?q=Saint+Leo+University%20wikipedia&format=json,https://duckduckgo.com/i/3226f75e.png,http://www.saintleo.edu
St Petersburg College,-82.717331,27.90242,http://api.duckduckgo.com/?q=St+Petersburg+College%20wikipedia&format=json,https://duckduckgo.com/i/0f85a60d.png,http://www.spcollege.edu
University of South Florida-Main Campus,-82.415876,28.056647,http://api.duckduckgo.com/?q=University+of+South+Florida-Main+Campus%20wikipedia&format=json,,
St Thomas University,-80.256265,25.920915,http://api.duckduckgo.com/?q=St+Thomas+University%20wikipedia&format=json,,
Stetson University,-81.301604,29.036295,http://api.duckduckgo.com/?q=Stetson+University%20wikipedia&format=json,https://duckduckgo.com/i/d344bd048212458e.png,http://www.stetson.edu
Southeastern University,-81.918997,28.031864,http://api.duckduckgo.com/?q=Southeastern+University%20wikipedia&format=json,https://duckduckgo.com/i/436ac594.jpg,http://www.seu.edu/
The University of Tampa,-82.465582,27.947225,http://api.duckduckgo.com/?q=The+University+of+Tampa%20wikipedia&format=json,https://duckduckgo.com/i/cf807e70e5129c3b.png,https://www.ut.edu/
Warner University,-81.599972,27.825751,http://api.duckduckgo.com/?q=Warner+University%20wikipedia&format=json,https://duckduckgo.com/i/3741fa1c96752ba1.jpg,http://www.warner.edu
Webber International University,-81.532325,27.838798,http://api.duckduckgo.com/?q=Webber+International+University%20wikipedia&format=json,https://duckduckgo.com/i/dca9dbba.png,http://www.webber.edu
The University of West Florida,-87.218125,30.542855,http://api.duckduckgo.com/?q=The+University+of+West+Florida%20wikipedia&format=json,,
Agnes Scott College,-84.29563,33.769996,http://api.duckduckgo.com/?q=Agnes+Scott+College%20wikipedia&format=json,https://duckduckgo.com/i/dd5032d2015b34f5.png,http://www.agnesscott.edu
Albany State University,-84.14306,31.571395,http://api.duckduckgo.com/?q=Albany+State+University%20wikipedia&format=json,,http://www.asurams.edu/
Armstrong Atlantic State University,-81.160409,31.978109,http://api.duckduckgo.com/?q=Armstrong+Atlantic+State+University%20wikipedia&format=json,,
Point University,-85.184285,32.879467,http://api.duckduckgo.com/?q=Point+University%20wikipedia&format=json,https://duckduckgo.com/i/4be13370.png,
Clark Atlanta University,-84.412818,33.748772,http://api.duckduckgo.com/?q=Clark+Atlanta+University%20wikipedia&format=json,https://duckduckgo.com/i/c4b1794e913542bd.png,http://www.cau.edu
Berry College,-85.189077,34.289254,http://api.duckduckgo.com/?q=Berry+College%20wikipedia&format=json,https://duckduckgo.com/i/64a2aedb8f02c86c.png,http://www.berry.edu
Brenau University,-83.821513,34.303117,http://api.duckduckgo.com/?q=Brenau+University%20wikipedia&format=json,,http://www.brenau.edu
Brewton-Parker College,-82.586136,32.185718,http://api.duckduckgo.com/?q=Brewton-Parker+College%20wikipedia&format=json,https://duckduckgo.com/i/18496767.png,
Clayton  State University,-84.328174,33.594079,http://api.duckduckgo.com/?q=Clayton++State+University%20wikipedia&format=json,https://duckduckgo.com/i/64405e6d.png,http://www.clayton.edu/
Columbus State University,-84.940796,32.501556,http://api.duckduckgo.com/?q=Columbus+State+University%20wikipedia&format=json,https://duckduckgo.com/i/7c7909747d4cdfe1.png,http://www.columbusstate.edu
Covenant College,-85.37496,34.963327,http://api.duckduckgo.com/?q=Covenant+College%20wikipedia&format=json,https://duckduckgo.com/i/2c38df60.jpg,http://www.covenant.edu
Dalton State College,-85.00289,34.77496,http://api.duckduckgo.com/?q=Dalton+State+College%20wikipedia&format=json,https://duckduckgo.com/i/29854d8a.png,https://www.daltonstate.edu/
Emmanuel College,-83.146825,34.282617,http://api.duckduckgo.com/?q=Emmanuel+College%20wikipedia&format=json,,
Emory University,-84.325782,33.798836,http://api.duckduckgo.com/?q=Emory+University%20wikipedia&format=json,https://duckduckgo.com/i/9b38677510edac22.png,https://www.emory.edu/
Fort Valley State University,-83.895548,32.538163,http://api.duckduckgo.com/?q=Fort+Valley+State+University%20wikipedia&format=json,https://duckduckgo.com/i/0d690d8e5a10b110.png,http://www.fvsu.edu
Georgia Institute of Technology-Main Campus,-84.396019,33.773732,http://api.duckduckgo.com/?q=Georgia+Institute+of+Technology-Main+Campus%20wikipedia&format=json,,
Georgia Southwestern State University,-84.217755,32.058198,http://api.duckduckgo.com/?q=Georgia+Southwestern+State+University%20wikipedia&format=json,https://duckduckgo.com/i/e1c26fbc.png,https://gsw.edu/
