Name,Longitude location of institution,Latitude location of institution,search_url,image,url
Widener University-Main Campus,-75.356718,39.86158,http://api.duckduckgo.com/?q=Widener+University-Main+Campus%20wikipedia&format=json,,
Wilkes University,-75.88833,41.243204,http://api.duckduckgo.com/?q=Wilkes+University%20wikipedia&format=json,,
Wilson College,-77.658075,39.947461,http://api.duckduckgo.com/?q=Wilson+College%20wikipedia&format=json,,
York College Pennsylvania,-76.727266,39.946709,http://api.duckduckgo.com/?q=York+College+Pennsylvania%20wikipedia&format=json,,
Brown University,-71.404467,41.827605,http://api.duckduckgo.com/?q=Brown+University%20wikipedia&format=json,,
Bryant University,-71.539147,41.920149,http://api.duckduckgo.com/?q=Bryant+University%20wikipedia&format=json,,
Johnson & Wales University-Providence,-71.413322,41.820558,http://api.duckduckgo.com/?q=Johnson+%26+Wales+University-Providence%20wikipedia&format=json,,
New England Institute of Technology,-71.502892,41.661783,http://api.duckduckgo.com/?q=New+England+Institute+of+Technology%20wikipedia&format=json,,
Providence College,-71.43792,41.844064,http://api.duckduckgo.com/?q=Providence+College%20wikipedia&format=json,,
Rhode Island College,-71.466915,41.84266,http://api.duckduckgo.com/?q=Rhode+Island+College%20wikipedia&format=json,,
University of Rhode Island,-71.527356,41.484691,http://api.duckduckgo.com/?q=University+of+Rhode+Island%20wikipedia&format=json,,
Roger Williams University,-71.261836,41.647314,http://api.duckduckgo.com/?q=Roger+Williams+University%20wikipedia&format=json,,
Salve Regina University,-71.301125,41.471445,http://api.duckduckgo.com/?q=Salve+Regina+University%20wikipedia&format=json,,
Allen University,-81.020045,34.010348,http://api.duckduckgo.com/?q=Allen+University%20wikipedia&format=json,,
Anderson University,-82.640205,34.515506,http://api.duckduckgo.com/?q=Anderson+University%20wikipedia&format=json,,
Charleston Southern University,-80.069288,32.981986,http://api.duckduckgo.com/?q=Charleston+Southern+University%20wikipedia&format=json,,
Benedict College,-81.021412,34.011285,http://api.duckduckgo.com/?q=Benedict+College%20wikipedia&format=json,,
Southern Wesleyan University,-82.761586,34.728068,http://api.duckduckgo.com/?q=Southern+Wesleyan+University%20wikipedia&format=json,,
College of Charleston,-79.937251,32.783142,http://api.duckduckgo.com/?q=College+of+Charleston%20wikipedia&format=json,,
Citadel Military College of South Carolina,-79.961399,32.796975,http://api.duckduckgo.com/?q=Citadel+Military+College+of+South+Carolina%20wikipedia&format=json,,
Claflin University,-80.854368,33.497367,http://api.duckduckgo.com/?q=Claflin+University%20wikipedia&format=json,,
Clemson University,-82.834463,34.677329,http://api.duckduckgo.com/?q=Clemson+University%20wikipedia&format=json,,
Coker College,-80.067713,34.37709,http://api.duckduckgo.com/?q=Coker+College%20wikipedia&format=json,,
Columbia International University,-81.069502,34.081233,http://api.duckduckgo.com/?q=Columbia+International+University%20wikipedia&format=json,,
Columbia College,-81.001369,34.062923,http://api.duckduckgo.com/?q=Columbia+College%20wikipedia&format=json,,
Converse College,-81.918829,34.956232,http://api.duckduckgo.com/?q=Converse+College%20wikipedia&format=json,,
Erskine College,-82.390797,34.330674,http://api.duckduckgo.com/?q=Erskine+College%20wikipedia&format=json,,
Francis Marion University,-79.655515,34.192277,http://api.duckduckgo.com/?q=Francis+Marion+University%20wikipedia&format=json,,
Furman University,-82.441473,34.920785,http://api.duckduckgo.com/?q=Furman+University%20wikipedia&format=json,,
Lander University,-82.166351,34.201143,http://api.duckduckgo.com/?q=Lander+University%20wikipedia&format=json,,
Limestone College,-81.648033,35.052919,http://api.duckduckgo.com/?q=Limestone+College%20wikipedia&format=json,,
Morris College,-80.346346,33.938707,http://api.duckduckgo.com/?q=Morris+College%20wikipedia&format=json,,
Newberry College,-81.601966,34.286201,http://api.duckduckgo.com/?q=Newberry+College%20wikipedia&format=json,,
North Greenville University,-82.37026,35.069758,http://api.duckduckgo.com/?q=North+Greenville+University%20wikipedia&format=json,,
Presbyterian College,-81.874408,34.465697,http://api.duckduckgo.com/?q=Presbyterian+College%20wikipedia&format=json,,
University of South Carolina-Aiken,-81.767901,33.572917,http://api.duckduckgo.com/?q=University+of+South+Carolina-Aiken%20wikipedia&format=json,,
University of South Carolina-Beaufort,-80.973595,32.303308,http://api.duckduckgo.com/?q=University+of+South+Carolina-Beaufort%20wikipedia&format=json,,
University of South Carolina-Columbia,-81.026971,33.998973,http://api.duckduckgo.com/?q=University+of+South+Carolina-Columbia%20wikipedia&format=json,,
Coastal Carolina University,-79.0126,33.794733,http://api.duckduckgo.com/?q=Coastal+Carolina+University%20wikipedia&format=json,,
South Carolina State University,-80.851185,33.497439,http://api.duckduckgo.com/?q=South+Carolina+State+University%20wikipedia&format=json,,
University of South Carolina-Upstate,-81.970583,34.996403,http://api.duckduckgo.com/?q=University+of+South+Carolina-Upstate%20wikipedia&format=json,,
Voorhees College,-81.130104,33.307455,http://api.duckduckgo.com/?q=Voorhees+College%20wikipedia&format=json,,
Winthrop University,-81.028667,34.938506,http://api.duckduckgo.com/?q=Winthrop+University%20wikipedia&format=json,,
Wofford College,-81.934572,34.957914,http://api.duckduckgo.com/?q=Wofford+College%20wikipedia&format=json,,
Augustana College,-96.738507,43.525939,http://api.duckduckgo.com/?q=Augustana+College%20wikipedia&format=json,,
Black Hills State University,-103.870009,44.495536,http://api.duckduckgo.com/?q=Black+Hills+State+University%20wikipedia&format=json,,
Dakota State University,-97.109609,44.0127,http://api.duckduckgo.com/?q=Dakota+State+University%20wikipedia&format=json,,
Dakota Wesleyan University,-98.030566,43.695995,http://api.duckduckgo.com/?q=Dakota+Wesleyan+University%20wikipedia&format=json,,
Mount Marty College,-97.409904,42.874475,http://api.duckduckgo.com/?q=Mount+Marty+College%20wikipedia&format=json,,
Northern State University,-98.4837,45.452555,http://api.duckduckgo.com/?q=Northern+State+University%20wikipedia&format=json,,
Presentation College,-98.49077,45.482833,http://api.duckduckgo.com/?q=Presentation+College%20wikipedia&format=json,,
South Dakota State University,-96.783415,44.31942,http://api.duckduckgo.com/?q=South+Dakota+State+University%20wikipedia&format=json,,
University of Sioux Falls,-96.738229,43.531574,http://api.duckduckgo.com/?q=University+of+Sioux+Falls%20wikipedia&format=json,,
University of South Dakota,-96.924664,42.784558,http://api.duckduckgo.com/?q=University+of+South+Dakota%20wikipedia&format=json,,
Aquinas College,-86.844214,36.132187,http://api.duckduckgo.com/?q=Aquinas+College%20wikipedia&format=json,,
Austin Peay State University,-87.354081,36.533319,http://api.duckduckgo.com/?q=Austin+Peay+State+University%20wikipedia&format=json,,
Belmont University,-86.794715,36.133866,http://api.duckduckgo.com/?q=Belmont+University%20wikipedia&format=json,,
Bethel University,-88.516162,36.139271,http://api.duckduckgo.com/?q=Bethel+University%20wikipedia&format=json,,
Bryan College-Dayton,-85.016596,35.495721,http://api.duckduckgo.com/?q=Bryan+College-Dayton%20wikipedia&format=json,,
Carson-Newman University,-83.492183,36.122224,http://api.duckduckgo.com/?q=Carson-Newman+University%20wikipedia&format=json,,
Christian Brothers University,-89.983241,35.127437,http://api.duckduckgo.com/?q=Christian+Brothers+University%20wikipedia&format=json,,
Cumberland University,-86.29966,36.204243,http://api.duckduckgo.com/?q=Cumberland+University%20wikipedia&format=json,,
Lipscomb University,-86.799304,36.10469,http://api.duckduckgo.com/?q=Lipscomb+University%20wikipedia&format=json,,
East Tennessee State University,-82.366954,36.301643,http://api.duckduckgo.com/?q=East+Tennessee+State+University%20wikipedia&format=json,,
Fisk University,-86.805671,36.16912,http://api.duckduckgo.com/?q=Fisk+University%20wikipedia&format=json,,
Welch College,-86.826158,36.134633,http://api.duckduckgo.com/?q=Welch+College%20wikipedia&format=json,,
Freed-Hardeman University,-88.639418,35.440073,http://api.duckduckgo.com/?q=Freed-Hardeman+University%20wikipedia&format=json,,
King University,-82.156532,36.585899,http://api.duckduckgo.com/?q=King+University%20wikipedia&format=json,,
Lane College,-88.806832,35.628197,http://api.duckduckgo.com/?q=Lane+College%20wikipedia&format=json,,
Le Moyne-Owen College,-90.034101,35.118641,http://api.duckduckgo.com/?q=Le+Moyne-Owen+College%20wikipedia&format=json,,
Lee University,-84.870018,35.166166,http://api.duckduckgo.com/?q=Lee+University%20wikipedia&format=json,,
Lincoln Memorial University,-83.658818,36.581284,http://api.duckduckgo.com/?q=Lincoln+Memorial+University%20wikipedia&format=json,,
Martin Methodist College,-87.035085,35.200662,http://api.duckduckgo.com/?q=Martin+Methodist+College%20wikipedia&format=json,,
Maryville College,-83.963853,35.751969,http://api.duckduckgo.com/?q=Maryville+College%20wikipedia&format=json,,
University of Memphis,-89.982038,35.115934,http://api.duckduckgo.com/?q=University+of+Memphis%20wikipedia&format=json,,
Middle Tennessee State University,-86.362094,35.849139,http://api.duckduckgo.com/?q=Middle+Tennessee+State+University%20wikipedia&format=json,,
Milligan College,-82.29499,36.30036,http://api.duckduckgo.com/?q=Milligan+College%20wikipedia&format=json,,
Rhodes College,-89.989187,35.154424,http://api.duckduckgo.com/?q=Rhodes+College%20wikipedia&format=json,,
Sewanee-The University of the South,-85.917772,35.20443,http://api.duckduckgo.com/?q=Sewanee-The+University+of+the+South%20wikipedia&format=json,,
Southern Adventist University,-85.050878,35.049136,http://api.duckduckgo.com/?q=Southern+Adventist+University%20wikipedia&format=json,,
Tennessee Wesleyan College,-84.592647,35.444939,http://api.duckduckgo.com/?q=Tennessee+Wesleyan+College%20wikipedia&format=json,,
The University of Tennessee-Chattanooga,-85.299812,35.048247,http://api.duckduckgo.com/?q=The+University+of+Tennessee-Chattanooga%20wikipedia&format=json,,
The University of Tennessee-Knoxville,-83.929696,35.955093,http://api.duckduckgo.com/?q=The+University+of+Tennessee-Knoxville%20wikipedia&format=json,,
The University of Tennessee-Martin,-88.864211,36.340338,http://api.duckduckgo.com/?q=The+University+of+Tennessee-Martin%20wikipedia&format=json,,
Tennessee State University,-86.82937,36.16899,http://api.duckduckgo.com/?q=Tennessee+State+University%20wikipedia&format=json,,
Tennessee Technological University,-85.503957,36.174659,http://api.duckduckgo.com/?q=Tennessee+Technological+University%20wikipedia&format=json,,
Trevecca Nazarene University,-86.753566,36.142115,http://api.duckduckgo.com/?q=Trevecca+Nazarene+University%20wikipedia&format=json,,
Tusculum College,-82.761716,36.172558,http://api.duckduckgo.com/?q=Tusculum+College%20wikipedia&format=json,,
Union University,-88.858524,35.676896,http://api.duckduckgo.com/?q=Union+University%20wikipedia&format=json,,
Vanderbilt University,-86.804875,36.14443,http://api.duckduckgo.com/?q=Vanderbilt+University%20wikipedia&format=json,,
Abilene Christian University,-99.70954,32.46915,http://api.duckduckgo.com/?q=Abilene+Christian+University%20wikipedia&format=json,,
Angelo State University,-100.466495,31.44145,http://api.duckduckgo.com/?q=Angelo+State+University%20wikipedia&format=json,,
Austin College,-96.598772,33.646307,http://api.duckduckgo.com/?q=Austin+College%20wikipedia&format=json,,
Baylor University,-97.119359,31.545956,http://api.duckduckgo.com/?q=Baylor+University%20wikipedia&format=json,,
Concordia University-Texas,-97.836247,30.420952,http://api.duckduckgo.com/?q=Concordia+University-Texas%20wikipedia&format=json,,
Texas A & M University-Corpus Christi,-97.331933,27.718601,http://api.duckduckgo.com/?q=Texas+A+%26+M+University-Corpus+Christi%20wikipedia&format=json,,
Dallas Baptist University,-96.947006,32.710017,http://api.duckduckgo.com/?q=Dallas+Baptist+University%20wikipedia&format=json,,
University of Dallas,-96.921573,32.846202,http://api.duckduckgo.com/?q=University+of+Dallas%20wikipedia&format=json,,
East Texas Baptist University,-94.374337,32.554545,http://api.duckduckgo.com/?q=East+Texas+Baptist+University%20wikipedia&format=json,,
Texas A & M University-Texarkana,-94.10398,33.49561,http://api.duckduckgo.com/?q=Texas+A+%26+M+University-Texarkana%20wikipedia&format=json,,
Texas A & M University-Commerce,-95.906913,33.243814,http://api.duckduckgo.com/?q=Texas+A+%26+M+University-Commerce%20wikipedia&format=json,,
Hardin-Simmons University,-99.733815,32.476786,http://api.duckduckgo.com/?q=Hardin-Simmons+University%20wikipedia&format=json,,
Houston Baptist University,-95.515978,29.694414,http://api.duckduckgo.com/?q=Houston+Baptist+University%20wikipedia&format=json,,
University of Houston-Clear Lake,-95.098129,29.582523,http://api.duckduckgo.com/?q=University+of+Houston-Clear+Lake%20wikipedia&format=json,,
University of Houston-Downtown,-95.35953,29.763831,http://api.duckduckgo.com/?q=University+of+Houston-Downtown%20wikipedia&format=json,,
University of Houston-Victoria,-96.978193,28.816438,http://api.duckduckgo.com/?q=University+of+Houston-Victoria%20wikipedia&format=json,,
University of Houston,-95.344851,29.719988,http://api.duckduckgo.com/?q=University+of+Houston%20wikipedia&format=json,,
Howard Payne University,-98.984956,31.716345,http://api.duckduckgo.com/?q=Howard+Payne+University%20wikipedia&format=json,,
Huston-Tillotson University,-97.721698,30.264672,http://api.duckduckgo.com/?q=Huston-Tillotson+University%20wikipedia&format=json,,
University of the Incarnate Word,-98.467709,29.468052,http://api.duckduckgo.com/?q=University+of+the+Incarnate+Word%20wikipedia&format=json,,
Jarvis Christian College,-95.17773,32.588249,http://api.duckduckgo.com/?q=Jarvis+Christian+College%20wikipedia&format=json,,
Lamar University,-94.073389,30.044274,http://api.duckduckgo.com/?q=Lamar+University%20wikipedia&format=json,,
Texas A & M International University,-99.435225,27.573504,http://api.duckduckgo.com/?q=Texas+A+%26+M+International+University%20wikipedia&format=json,,
LeTourneau University,-94.72726,32.467658,http://api.duckduckgo.com/?q=LeTourneau+University%20wikipedia&format=json,,
Lubbock Christian University,-101.934816,33.576273,http://api.duckduckgo.com/?q=Lubbock+Christian+University%20wikipedia&format=json,,
University of Mary Hardin-Baylor,-97.463479,31.066798,http://api.duckduckgo.com/?q=University+of+Mary+Hardin-Baylor%20wikipedia&format=json,,
McMurry University,-99.750277,32.429551,http://api.duckduckgo.com/?q=McMurry+University%20wikipedia&format=json,,
Midwestern State University,-98.51774,33.877143,http://api.duckduckgo.com/?q=Midwestern+State+University%20wikipedia&format=json,,
University of North Texas,-97.151211,33.210958,http://api.duckduckgo.com/?q=University+of+North+Texas%20wikipedia&format=json,,
Our Lady of the Lake University,-98.54395,29.425611,http://api.duckduckgo.com/?q=Our+Lady+of+the+Lake+University%20wikipedia&format=json,,
The University of Texas-Pan American,-98.172112,26.306629,http://api.duckduckgo.com/?q=The+University+of+Texas-Pan+American%20wikipedia&format=json,,
The University of Texas at Brownsville,-97.486644,25.893584,http://api.duckduckgo.com/?q=The+University+of+Texas+at+Brownsville%20wikipedia&format=json,,
Paul Quinn College,-96.755864,32.677195,http://api.duckduckgo.com/?q=Paul+Quinn+College%20wikipedia&format=json,,
Prairie View A & M University,-95.992066,30.094591,http://api.duckduckgo.com/?q=Prairie+View+A+%26+M+University%20wikipedia&format=json,,
Rice University,-95.403625,29.716485,http://api.duckduckgo.com/?q=Rice+University%20wikipedia&format=json,,
Saint Edward's University,-97.75763,30.229844,http://api.duckduckgo.com/?q=Saint+Edward%27s+University%20wikipedia&format=json,,
University of St Thomas,-95.394178,29.738113,http://api.duckduckgo.com/?q=University+of+St+Thomas%20wikipedia&format=json,,
Sam Houston State University,-95.5519,30.7247,http://api.duckduckgo.com/?q=Sam+Houston+State+University%20wikipedia&format=json,,
Schreiner University,-99.131076,30.03108,http://api.duckduckgo.com/?q=Schreiner+University%20wikipedia&format=json,,
St Mary's University,-98.564307,29.451793,http://api.duckduckgo.com/?q=St+Mary%27s+University%20wikipedia&format=json,,
Southern Methodist University,-96.784855,32.845254,http://api.duckduckgo.com/?q=Southern+Methodist+University%20wikipedia&format=json,,
Southwestern Assemblies of God University,-96.85315,32.405477,http://api.duckduckgo.com/?q=Southwestern+Assemblies+of+God+University%20wikipedia&format=json,,
Southwestern University,-97.664637,30.635194,http://api.duckduckgo.com/?q=Southwestern+University%20wikipedia&format=json,,
Stephen F Austin State University,-94.58546,31.58562,http://api.duckduckgo.com/?q=Stephen+F+Austin+State+University%20wikipedia&format=json,,
Texas State University,-97.936392,29.889202,http://api.duckduckgo.com/?q=Texas+State+University%20wikipedia&format=json,,
Southwestern Adventist University,-97.328511,32.397136,http://api.duckduckgo.com/?q=Southwestern+Adventist+University%20wikipedia&format=json,,
Southwestern Christian College,-96.286747,32.735778,http://api.duckduckgo.com/?q=Southwestern+Christian+College%20wikipedia&format=json,,
Sul Ross State University,-103.65007,30.363418,http://api.duckduckgo.com/?q=Sul+Ross+State+University%20wikipedia&format=json,,
Tarleton State University,-98.22008,32.215665,http://api.duckduckgo.com/?q=Tarleton+State+University%20wikipedia&format=json,,
Texas A & M University-Kingsville,-97.882342,27.524852,http://api.duckduckgo.com/?q=Texas+A+%26+M+University-Kingsville%20wikipedia&format=json,,
Texas A & M University-Galveston,-94.818532,29.315257,http://api.duckduckgo.com/?q=Texas+A+%26+M+University-Galveston%20wikipedia&format=json,,
Texas A & M University-College Station,-96.340322,30.613226,http://api.duckduckgo.com/?q=Texas+A+%26+M+University-College+Station%20wikipedia&format=json,,
The University of Texas at Arlington,-97.115087,32.728437,http://api.duckduckgo.com/?q=The+University+of+Texas+at+Arlington%20wikipedia&format=json,,
The University of Texas at Austin,-97.737279,30.284733,http://api.duckduckgo.com/?q=The+University+of+Texas+at+Austin%20wikipedia&format=json,,
The University of Texas at Dallas,-96.748371,32.989432,http://api.duckduckgo.com/?q=The+University+of+Texas+at+Dallas%20wikipedia&format=json,,
The University of Texas at El Paso,-106.50356,31.771697,http://api.duckduckgo.com/?q=The+University+of+Texas+at+El+Paso%20wikipedia&format=json,,
The University of Texas at Tyler,-95.249096,32.314724,http://api.duckduckgo.com/?q=The+University+of+Texas+at+Tyler%20wikipedia&format=json,,
Texas Christian University,-97.361537,32.709568,http://api.duckduckgo.com/?q=Texas+Christian+University%20wikipedia&format=json,,
Texas College,-95.312259,32.374185,http://api.duckduckgo.com/?q=Texas+College%20wikipedia&format=json,,
Texas Lutheran University,-97.984601,29.573274,http://api.duckduckgo.com/?q=Texas+Lutheran+University%20wikipedia&format=json,,
The University of Texas of the Permian Basin,-102.329634,31.889509,http://api.duckduckgo.com/?q=The+University+of+Texas+of+the+Permian+Basin%20wikipedia&format=json,,
The University of Texas at San Antonio,-98.621386,29.582418,http://api.duckduckgo.com/?q=The+University+of+Texas+at+San+Antonio%20wikipedia&format=json,,
Texas Southern University,-95.361961,29.722468,http://api.duckduckgo.com/?q=Texas+Southern+University%20wikipedia&format=json,,
Texas Tech University,-101.876917,33.580309,http://api.duckduckgo.com/?q=Texas+Tech+University%20wikipedia&format=json,,
Texas Wesleyan University,-97.279631,32.733314,http://api.duckduckgo.com/?q=Texas+Wesleyan+University%20wikipedia&format=json,,
Texas Woman's University,-97.129088,33.227002,http://api.duckduckgo.com/?q=Texas+Woman%27s+University%20wikipedia&format=json,,
Trinity University,-98.482577,29.46286,http://api.duckduckgo.com/?q=Trinity+University%20wikipedia&format=json,,
Wayland Baptist University,-101.729564,34.186673,http://api.duckduckgo.com/?q=Wayland+Baptist+University%20wikipedia&format=json,,
West Texas A & M University,-101.9158,34.981996,http://api.duckduckgo.com/?q=West+Texas+A+%26+M+University%20wikipedia&format=json,,
Wiley College,-94.376821,32.537646,http://api.duckduckgo.com/?q=Wiley+College%20wikipedia&format=json,,
Brigham Young University-Provo,-111.649281,40.250851,http://api.duckduckgo.com/?q=Brigham+Young+University-Provo%20wikipedia&format=json,,
Brigham Young University-Hawaii,-157.925358,21.641172,http://api.duckduckgo.com/?q=Brigham+Young+University-Hawaii%20wikipedia&format=json,,
Dixie State University,-113.565894,37.103875,http://api.duckduckgo.com/?q=Dixie+State+University%20wikipedia&format=json,,
Southern Utah University,-113.070146,37.674617,http://api.duckduckgo.com/?q=Southern+Utah+University%20wikipedia&format=json,,
Stevens-Henager College-Ogden,-112.011617,41.232847,http://api.duckduckgo.com/?q=Stevens-Henager+College-Ogden%20wikipedia&format=json,,
Stevens-Henager College of Business-Provo,-111.713264,40.269691,http://api.duckduckgo.com/?q=Stevens-Henager+College+of+Business-Provo%20wikipedia&format=json,,
Utah State University,-111.81391,41.740748,http://api.duckduckgo.com/?q=Utah+State+University%20wikipedia&format=json,,
Utah Valley University,-111.717058,40.278512,http://api.duckduckgo.com/?q=Utah+Valley+University%20wikipedia&format=json,,
University of Utah,-111.846044,40.762484,http://api.duckduckgo.com/?q=University+of+Utah%20wikipedia&format=json,,
Weber State University,-111.94484,41.19258,http://api.duckduckgo.com/?q=Weber+State+University%20wikipedia&format=json,,
Westminster College,-111.855553,40.731495,http://api.duckduckgo.com/?q=Westminster+College%20wikipedia&format=json,,
Bennington College,-73.237498,42.92004,http://api.duckduckgo.com/?q=Bennington+College%20wikipedia&format=json,,
Burlington College,-73.228181,44.49117,http://api.duckduckgo.com/?q=Burlington+College%20wikipedia&format=json,,
Castleton State College,-73.181486,43.607982,http://api.duckduckgo.com/?q=Castleton+State+College%20wikipedia&format=json,,
Champlain College,-73.204354,44.47295,http://api.duckduckgo.com/?q=Champlain+College%20wikipedia&format=json,,
Goddard College,-72.437252,44.27912,http://api.duckduckgo.com/?q=Goddard+College%20wikipedia&format=json,,
Green Mountain College,-73.241107,43.517134,http://api.duckduckgo.com/?q=Green+Mountain+College%20wikipedia&format=json,,
Johnson State College,-72.671154,44.641736,http://api.duckduckgo.com/?q=Johnson+State+College%20wikipedia&format=json,,
Lyndon State College,-72.024563,44.53433,http://api.duckduckgo.com/?q=Lyndon+State+College%20wikipedia&format=json,,
Marlboro College,-72.736552,42.839603,http://api.duckduckgo.com/?q=Marlboro+College%20wikipedia&format=json,,
Middlebury College,-73.176068,44.009117,http://api.duckduckgo.com/?q=Middlebury+College%20wikipedia&format=json,,
Norwich University,-72.660129,44.139402,http://api.duckduckgo.com/?q=Norwich+University%20wikipedia&format=json,,
Saint Michael's College,-73.163136,44.494212,http://api.duckduckgo.com/?q=Saint+Michael%27s+College%20wikipedia&format=json,,
SIT Graduate Institute,-72.56738,42.891035,http://api.duckduckgo.com/?q=SIT+Graduate+Institute%20wikipedia&format=json,,
College of St Joseph,-73.007033,43.599777,http://api.duckduckgo.com/?q=College+of+St+Joseph%20wikipedia&format=json,,
Southern Vermont College,-73.21866,42.867031,http://api.duckduckgo.com/?q=Southern+Vermont+College%20wikipedia&format=json,,
Sterling College,-72.382372,44.65225,http://api.duckduckgo.com/?q=Sterling+College%20wikipedia&format=json,,
Vermont Technical College,-72.605179,43.939321,http://api.duckduckgo.com/?q=Vermont+Technical+College%20wikipedia&format=json,,
University of Vermont,-73.198128,44.479262,http://api.duckduckgo.com/?q=University+of+Vermont%20wikipedia&format=json,,
Averett University,-79.413214,36.577273,http://api.duckduckgo.com/?q=Averett+University%20wikipedia&format=json,,
Bluefield College,-81.244879,37.245681,http://api.duckduckgo.com/?q=Bluefield+College%20wikipedia&format=json,,
Bridgewater College,-78.969011,38.378391,http://api.duckduckgo.com/?q=Bridgewater+College%20wikipedia&format=json,,
College of William and Mary,-76.709395,37.27195,http://api.duckduckgo.com/?q=College+of+William+and+Mary%20wikipedia&format=json,,
Regent University,-76.192844,36.800929,http://api.duckduckgo.com/?q=Regent+University%20wikipedia&format=json,,
Christopher Newport University,-76.486978,37.061502,http://api.duckduckgo.com/?q=Christopher+Newport+University%20wikipedia&format=json,,
Emory & Henry College,-81.831737,36.772543,http://api.duckduckgo.com/?q=Emory+%26+Henry+College%20wikipedia&format=json,,
Eastern Mennonite University,-78.876077,38.478611,http://api.duckduckgo.com/?q=Eastern+Mennonite+University%20wikipedia&format=json,,
Ferrum College,-80.020864,36.926648,http://api.duckduckgo.com/?q=Ferrum+College%20wikipedia&format=json,,
George Mason University,-77.30794,38.83088,http://api.duckduckgo.com/?q=George+Mason+University%20wikipedia&format=json,,
Hampden-Sydney College,-78.461371,37.242482,http://api.duckduckgo.com/?q=Hampden-Sydney+College%20wikipedia&format=json,,
Hampton University,-76.337647,37.022084,http://api.duckduckgo.com/?q=Hampton+University%20wikipedia&format=json,,
Hollins University,-79.942196,37.354629,http://api.duckduckgo.com/?q=Hollins+University%20wikipedia&format=json,,
James Madison University,-78.871663,38.435332,http://api.duckduckgo.com/?q=James+Madison+University%20wikipedia&format=json,,
Liberty University,-79.179688,37.350345,http://api.duckduckgo.com/?q=Liberty+University%20wikipedia&format=json,,
Longwood University,-78.395789,37.301073,http://api.duckduckgo.com/?q=Longwood+University%20wikipedia&format=json,,
Lynchburg College,-79.184153,37.397678,http://api.duckduckgo.com/?q=Lynchburg+College%20wikipedia&format=json,,
Mary Baldwin College,-79.068325,38.154799,http://api.duckduckgo.com/?q=Mary+Baldwin+College%20wikipedia&format=json,,
University of Mary Washington,-77.474392,38.302206,http://api.duckduckgo.com/?q=University+of+Mary+Washington%20wikipedia&format=json,,
Marymount University,-77.128799,38.905552,http://api.duckduckgo.com/?q=Marymount+University%20wikipedia&format=json,,
Norfolk State University,-76.26393,36.848262,http://api.duckduckgo.com/?q=Norfolk+State+University%20wikipedia&format=json,,
Old Dominion University,-76.309653,36.884919,http://api.duckduckgo.com/?q=Old+Dominion+University%20wikipedia&format=json,,
Radford University,-80.549731,37.136914,http://api.duckduckgo.com/?q=Radford+University%20wikipedia&format=json,,
Randolph-Macon College,-77.472253,37.749654,http://api.duckduckgo.com/?q=Randolph-Macon+College%20wikipedia&format=json,,
Randolph College,-79.17079,37.437429,http://api.duckduckgo.com/?q=Randolph+College%20wikipedia&format=json,,
University of Richmond,-77.538702,37.577625,http://api.duckduckgo.com/?q=University+of+Richmond%20wikipedia&format=json,,
Roanoke College,-80.056433,37.29686,http://api.duckduckgo.com/?q=Roanoke+College%20wikipedia&format=json,,
Shenandoah University,-78.158376,39.166058,http://api.duckduckgo.com/?q=Shenandoah+University%20wikipedia&format=json,,
Southern Virginia University,-79.350296,37.740669,http://api.duckduckgo.com/?q=Southern+Virginia+University%20wikipedia&format=json,,
Sweet Briar College,-79.079735,37.556317,http://api.duckduckgo.com/?q=Sweet+Briar+College%20wikipedia&format=json,,
The University of Virginia's College at Wise,-82.558728,36.971468,http://api.duckduckgo.com/?q=The+University+of+Virginia%27s+College+at+Wise%20wikipedia&format=json,,
Virginia Intermont College,-82.17614,36.605006,http://api.duckduckgo.com/?q=Virginia+Intermont+College%20wikipedia&format=json,,
Virginia Polytechnic Institute and State University,-80.423267,37.228561,http://api.duckduckgo.com/?q=Virginia+Polytechnic+Institute+and+State+University%20wikipedia&format=json,,
Virginia Commonwealth University,-77.453597,37.547631,http://api.duckduckgo.com/?q=Virginia+Commonwealth+University%20wikipedia&format=json,,
University of Virginia-Main Campus,-78.502599,38.036546,http://api.duckduckgo.com/?q=University+of+Virginia-Main+Campus%20wikipedia&format=json,,
Virginia Military Institute,-79.435737,37.790644,http://api.duckduckgo.com/?q=Virginia+Military+Institute%20wikipedia&format=json,,
Virginia State University,-77.419886,37.236453,http://api.duckduckgo.com/?q=Virginia+State+University%20wikipedia&format=json,,
Virginia Union University,-77.450954,37.561864,http://api.duckduckgo.com/?q=Virginia+Union+University%20wikipedia&format=json,,
Virginia Wesleyan College,-76.18606,36.868417,http://api.duckduckgo.com/?q=Virginia+Wesleyan+College%20wikipedia&format=json,,
Washington and Lee University,-79.445724,37.787832,http://api.duckduckgo.com/?q=Washington+and+Lee+University%20wikipedia&format=json,,
Central Washington University,-120.537716,47.004957,http://api.duckduckgo.com/?q=Central+Washington+University%20wikipedia&format=json,,
City University of Seattle,-122.344331,47.61734,http://api.duckduckgo.com/?q=City+University+of+Seattle%20wikipedia&format=json,,
Eastern Washington University,-117.589371,47.491293,http://api.duckduckgo.com/?q=Eastern+Washington+University%20wikipedia&format=json,,
The Evergreen State College,-122.977492,47.07382,http://api.duckduckgo.com/?q=The+Evergreen+State+College%20wikipedia&format=json,,
Gonzaga University,-117.403062,47.668144,http://api.duckduckgo.com/?q=Gonzaga+University%20wikipedia&format=json,,
